adr_idx,adr_id,adr_name
3265,C2004435,Intestinal ischaemia
3266,C2004487,Vaginismus
3267,C2004489,Regurgitation
3268,C2004491,Scar
3269,C2004521,Anaemia vitamin B12 deficiency
3270,C2010560,Gastritis haemorrhagic
3271,C2047937,Ill-defined disorder
3272,C2173677,Renal cyst
3273,C2225524,Breast enlargement
3274,C2239176,Hepatocellular carcinoma
3275,C2240374,Eosinophil count increased
3276,C2242576,Oropharyngeal blistering
3277,C2242588,Traumatic liver injury
3278,C2242708,Hypertransaminasaemia
3279,C2242737,Anorectal discomfort
3280,C2243088,Gastritis erosive
3281,C2267227,Bulimia nervosa
3282,C2314994,Spinal cord infarction
3283,C2349423,Medication overuse headache
3284,C2363730,Oropharyngeal discomfort
3285,C2363731,Oropharyngeal pain
3286,C2363829,Semen analysis abnormal
3287,C2363949,Injection site exfoliation
3288,C2364082,Hyposmia
3289,C2364111,Ageusia
3290,C2364164,Fluid imbalance
3291,C2584688,Testicular swelling
3292,C2586050,Oesophagitis ulcerative
3293,C2607914,Rhinitis allergic
3294,C2607947,Deafness unilateral
3295,C2609041,Mechanical urticaria
3296,C2609073,Splenic peliosis
3297,C2609174,Tongue pigmentation
3298,C2609176,Kounis syndrome
3299,C2609183,Abnormal withdrawal bleeding
3300,C2609199,Product taste abnormal
3301,C2697368,Gastrointestinal tract irritation
3302,C2711227,Hepatic steatosis
3303,C2711248,Osteonecrosis of jaw
3304,C2712122,Blood pressure normal
3305,C2717961,Thrombotic microangiopathy
3306,C2718128,Nasal inflammation
3307,C2720436,Pleural fibrosis
3308,C2721578,Pulmonary oil microembolism
3309,C2745924,Platelet aggregation increased
3310,C2747852,Device related sepsis
3311,C2747891,Device capturing issue
3312,C2748362,Vulvovaginal erythema
3313,C2752009,White matter lesion
3314,C2826318,Refractory cytopenia with unilineage dysplasia
3315,C2830004,Somnolence
3316,C2937222,Proctitis ulcerative
3317,C2937228,Tunnel vision
3318,C2937358,Cerebral haemorrhage
3319,C2938875,Upper-airway cough syndrome
3320,C2938970,Penile curvature
3321,C2938972,Penile haematoma
3322,C2939094,Skin sensitisation
3323,C2939147,Feeling hot
3324,C2939419,Metastatic neoplasm
3325,C2939447,Right ventricular failure
3326,C2939465,Glucose-6-phosphate dehydrogenase deficiency
3327,C2945558,Vulvovaginitis trichomonal
3328,C2945586,Bladder irritation
3329,C2973529,Leukocytoclastic vasculitis
3330,C2973725,Pulmonary arterial hypertension
3331,C2979982,Vaginal haemorrhage
3332,C2981158,Loss of libido
3333,C2987469,Substance-induced psychotic disorder
3334,C3160741,Toxicity to various agents
3335,C3160754,Atypical femur fracture
3336,C3160756,Infection reactivation
3337,C3160759,Tumour cell mobilisation
3338,C3160771,Sperm concentration decreased
3339,C3160830,Prostatic dysplasia
3340,C3160858,Posterior reversible encephalopathy syndrome
3341,C3160944,Vulvovaginal swelling
3342,C3203356,Hypoprothrombinaemia
3343,C3203358,Hypoventilation
3344,C3203457,Procedural haemorrhage
3345,C3241936,Non-cardiogenic pulmonary oedema
3346,C3248383,Logorrhoea
3347,C3263723,Injury
3348,C3267019,Central nervous system haemorrhage
3349,C3267047,Immune-mediated necrotising myopathy
3350,C3489393,Hiatus hernia
3351,C3495559,Juvenile idiopathic arthritis
3352,C3495700,Atypical fracture
3353,C3495797,Peripheral artery stenosis
3354,C3495832,Rheumatic disorder
3355,C3495920,Lacrimal structural disorder
3356,C3544060,Accidental exposure to product
3357,C3665347,Visual impairment
3358,C3665356,Food intolerance
3359,C3665444,Neutrophilia
3360,C3665473,Deafness bilateral
3361,C3665624,Blood calcium decreased
3362,C3665770,Acquired lipoatrophic diabetes
3363,C3665795,Microembolism
3364,C3665818,Medication residue present
3365,C3665888,Reproductive toxicity
